Frame number,6894
First frame,1
Point frequency,200
Analog frequency,1000

Time,Force.Fx1,Force.Fy1,Force.Fz1,Force.Fx2,Force.Fy2,Force.Fz2,accel.x,accel.y,accel.z,accel.x,accel.y,accel.z
s,N,N,N,N,N,N,mm/s�,mm/s�,mm/s�,mm/s�,mm/s�,mm/s�
0.158,-2.60132,-21.8315,-23.1462,5.83551e-05,-8.62385e-05,0.000392044,-16.7932,-0.253099,-25.3166,-13.2556,31.4052,6.44594
0.159,-3.06343,-31.9633,-32.8132,7.65276e-05,-0.000107785,0.000536499,-15.8089,-0.245792,-24.8348,-13.2847,31.105,6.21178
0.16,-3.24787,-43.2956,-43.4229,9.22656e-05,-0.00012291,0.000676495,-14.7942,-0.257551,-24.3124,-13.2455,30.7748,6.00649
0.161,-2.94934,-55.2155,-54.8377,0.000100506,-0.000123729,0.000779704,-13.7673,-0.304317,-23.7265,-13.1343,30.4138,5.83324
0.162,-1.95596,-67.3072,-67.6098,9.39958e-05,-9.9496e-05,0.00079753,-12.7474,-0.393385,-23.0495,-12.9487,30.0229,5.69456
0.163,-0.117076,-79.5312,-83.0389,6.3182e-05,-3.67163e-05,0.000663155,-11.7541,-0.520615,-22.2523,-12.6887,29.6051,5.59118
0.164,2.56115,-92.2065,-102.893,-3.51347e-06,8.00888e-05,0.000291923,-10.807,-0.668733,-21.3105,-12.3566,29.1654,5.52192
0.165,5.83832,-105.799,-128.904,-0.000118787,0.000266638,-0.000414288,-9.92455,-0.80704,-20.2122,-11.9586,28.7108,5.48409
0.166,9.2478,-120.638,-162.255,-0.000294647,0.000535806,-0.00155667,-9.12398,-0.89311,-18.9695,-11.5041,28.2494,5.47408
0.167,12.1985,-136.724,-203.311,-0.000539417,0.000892857,-0.0032208,-8.42103,-0.877284,-17.6333,-11.006,27.7906,5.48779
0.168,14.0843,-153.691,-251.673,-0.000853284,0.00132872,-0.0054473,-7.82961,-0.710385,-16.3039,-10.4808,27.344,5.52125
0.169,14.3304,-170.905,-306.492,-0.00122224,0.00181128,-0.00819021,-7.36274,-0.35395,-15.1316,-9.94747,26.9189,5.57126
0.17,12.3969,-187.625,-366.856,-0.00161052,0.00227498,-0.0112625,-7.0374,0.209704,-14.2992,-9.4267,26.5233,5.6357
0.171,7.78797,-203.172,-431.978,-0.00195186,0.00260974,-0.0142707,-6.8847,0.971179,-13.9852,-8.93935,26.163,5.71349
0.172,0.0904871,-217.03,-501.014,-0.00214081,0.0026508,-0.0165435,-6.96253,1.89305,-14.3051,-8.50511,25.8411,5.80427
0.173,-10.9418,-228.805,-572.59,-0.00202552,0.00217254,-0.0170659,-7.364,2.91303,-15.2426,-8.14099,25.5577,5.90774
0.174,-25.2987,-238.074,-644.379,-0.00140496,0.000890202,-0.0144357,-8.21639,3.95155,-16.6146,-7.85983,25.3112,6.02303
0.175,-42.6887,-244.27,-713.191,-3.43061e-05,-0.00152474,-0.00686755,-9.67185,4.92779,-18.11,-7.66932,25.098,6.14858
0.176,-62.5968,-246.71,-775.751,0.00235676,-0.00540882,0.00771963,-11.8973,5.78438,-19.3856,-7.57185,24.9145,6.28256
0.177,-84.356,-244.726,-829.854,0.00602678,-0.0110427,0.03149,-15.0695,6.5094,-20.156,-7.56488,24.7562,6.42322
0.178,-107.169,-237.788,-875.176,0.0111602,-0.0185517,0.0663034,-19.3731,7.14091,-20.2404,-7.64171,24.6188,6.56909
0.179,-130.072,-225.61,-913.239,0.0177744,-0.027765,0.113104,-24.9939,7.74987,-19.5883,-7.79248,24.498,6.71913
0.18,-151.868,-208.282,-946.604,0.0255926,-0.0380319,0.17105,-32.0993,8.40928,-18.3068,-8.0052,24.3898,6.87267
0.181,-171.056,-186.351,-977.852,0.0338835,-0.0480025,0.236365,-40.8028,9.16259,-16.6758,-8.26661,24.2909,7.02913
0.182,-185.808,-160.787,-1008.85,0.0412775,-0.05539,0.300951,-51.1229,10.0039,-15.1364,-8.56282,24.1986,7.18768
0.183,-194.062,-132.894,-1040.47,0.0455781,-0.0567529,0.350877,-62.9492,10.8787,-14.2511,-8.87987,24.1109,7.34718
0.184,-193.825,-104.266,-1072.64,0.0436068,-0.0473549,0.364952,-76.0244,11.7058,-14.6314,-9.20412,24.0266,7.50596
0.185,-183.571,-76.7549,-1104.54,0.0311355,-0.0211892,0.313754,-89.9372,12.4083,-16.8186,-9.52279,23.9446,7.66171
0.186,-162.609,-52.3366,-1134.88,0.00298811,0.028714,0.159646,-104.121,12.946,-21.1327,-9.82455,23.8639,7.81124
0.187,-131.264,-32.9182,-1162.26,-0.0465877,0.109555,-0.141497,-117.857,13.3414,-27.5459,-10.1003,23.7833,7.95012
0.188,-90.9148,-20.1681,-1185.56,-0.123153,0.227443,-0.635926,-130.296,13.6996,-35.6427,-10.3438,23.702,8.0725
0.189,-43.9306,-15.4062,-1204.28,-0.230784,0.385318,-1.36401,-140.52,14.2175,-44.6861,-10.5511,23.619,8.17179
0.19,6.49278,-19.4686,-1218.61,-0.370127,0.580005,-2.34749,-147.636,15.1714,-53.7456,-10.7195,23.5333,8.24194
0.191,56.6011,-32.5041,-1229.24,-0.535732,0.798347,-3.57126,-150.877,16.8662,-61.8226,-10.8469,23.444,8.27826
0.192,102.434,-53.7744,-1236.91,-0.712673,1.01255,-4.95917,-149.637,19.5537,-67.965,-10.9329,23.3495,8.27769
0.193,140.228,-81.5697,-1242.27,-0.872638,1.17515,-6.34478,-143.466,23.3628,-71.3991,-10.9781,23.2478,8.2393
0.194,166.847,-113.303,-1245.8,-0.969907,1.21427,-7.43904,-132.06,28.2885,-71.6592,-10.9845,23.1356,8.16517
0.195,180.203,-145.785,-1248.1,-0.944484,1.03355,-7.88271,-115.286,34.2418,-68.6524,-10.9543,23.0088,8.06152
0.196,179.577,-175.648,-1250.04,-0.740015,0.521506,-7.47277,-93.2531,41.125,-62.6371,-10.8893,22.863,7.93903
0.197,165.749,-199.851,-1252.73,-0.318159,-0.436547,-6.32011,-66.4442,48.8906,-54.1584,-10.7909,22.6938,7.81129
0.198,140.873,-216.165,-1257.21,0.348933,-1.9505,-4.69215,-35.8545,57.5608,-43.986,-10.6604,22.4977,7.69138
0.199,108.107,-223.53,-1264.13,1.28741,-4.10955,-2.78901,-3.09507,67.1918,-33.0675,-10.5007,22.2722,7.58844
0.2,71.1177,-222.233,-1273.36,2.51146,-6.94667,-0.698159,29.6164,77.7656,-22.4631,-10.3176,22.0165,7.50612
0.201,33.6014,-213.864,-1284.11,3.99989,-10.3849,1.55953,59.6622,89.0018,-13.2064,-10.1205,21.731,7.44355
0.202,-1.07198,-201.047,-1295.32,5.66616,-14.168,3.97841,84.4479,100.146,-6.08352,-9.9208,21.4176,7.39755
0.203,-30.0906,-187.003,-1306.27,7.32263,-17.7789,6.51225,101.93,109.881,-1.44272,-9.7295,21.0792,7.36444
0.204,-51.3759,-175.031,-1316.8,8.66159,-20.4309,8.99733,111.034,116.506,0.813055,-9.55478,20.7192,7.34078
0.205,-63.7198,-167.989,-1327.33,9.31696,-21.3035,11.0602,111.822,118.388,1.04639,-9.40005,20.3409,7.32339
0.206,-66.8445,-167.814,-1338.44,9.03562,-19.9446,12.147,105.375,114.45,-0.314534,-9.26361,19.9477,7.3089
0.207,-61.362,-175.188,-1350.48,7.84364,-16.4908,11.805,93.4812,104.477,-2.86228,-9.13966,19.5418,7.29348
0.208,-48.6634,-189.457,-1363.44,6.03896,-11.5629,10.0173,78.2335,89.1709,-6.20859,-9.02009,19.1246,7.27294
0.209,-30.7689,-208.818,-1377.03,4.02073,-5.98311,7.20571,61.65,69.9709,-9.98415,-8.89666,18.6967,7.24333
0.21,-10.11,-230.675,-1391.02,2.13613,-0.529915,3.9242,45.3902,48.7122,-13.8684,-8.76277,18.2576,7.20197
0.211,10.7671,-252.037,-1405.49,0.64432,4.1256,0.631829,30.6154,27.2641,-17.6125,-8.61425,17.806,7.14849
0.212,29.4999,-269.942,-1420.93,-0.2532,7.33528,-2.30918,17.9808,7.2523,-21.0254,-8.44914,17.34,7.08522
0.213,44.1148,-281.881,-1438.04,-0.404774,8.43614,-4.59404,7.71774,-10.1071,-23.938,-8.26695,16.858,7.01631
0.214,53.1321,-286.163,-1457.32,0.236582,6.9609,-6.05357,-0.245174,-24.0741,-26.1906,-8.06787,16.359,6.94596
0.215,55.5955,-282.146,-1478.86,1.57688,2.9764,-6.77869,-6.16397,-34.3713,-27.6621,-7.85261,15.843,6.87723
0.216,51.066,-270.311,-1502.19,3.42872,-2.87172,-7.07758,-10.3798,-41.1074,-28.3127,-7.62239,15.311,6.81192
0.217,39.6431,-252.215,-1526.51,5.55105,-9.62396,-7.27221,-13.2409,-44.6632,-28.1925,-7.37879,14.7651,6.75122
0.218,22.0356,-230.327,-1550.9,7.61925,-16.1649,-7.54552,-15.0468,-45.5699,-27.4046,-7.1232,14.2084,6.69618
0.219,-0.393193,-207.71,-1574.54,9.21561,-21.2091,-7.90381,-16.0202,-44.4019,-26.0659,-6.85627,13.6448,6.64786
0.22,-25.7166,-187.544,-1596.8,9.95055,-23.4454,-8.20896,-16.3196,-41.6967,-24.2988,-6.57769,13.0788,6.60745
0.221,-51.6949,-172.589,-1617.28,9.65837,-21.9382,-8.29003,-16.0777,-37.9044,-22.2475,-6.28642,12.5153,6.57625
0.222,-76.0941,-164.746,-1635.74,8.4672,-16.5116,-8.10271,-15.4372,-33.3725,-20.087,-5.9813,11.9585,6.55513
0.223,-96.9511,-164.803,-1652,6.66863,-7.84052,-7.80868,-14.5557,-28.3605,-18.0069,-5.66208,11.4122,6.54376
0.224,-112.709,-172.361,-1666.03,4.52538,2.80351,-7.69031,-13.5844,-23.0793,-16.1736,-5.33022,10.8786,6.54008
0.225,-122.253,-185.857,-1677.9,2.17556,13.8991,-7.97941,-12.6396,-17.7374,-14.693,-4.98936,10.3596,6.54065
0.226,-124.934,-202.739,-1687.95,-0.334007,23.8517,-8.73025,-11.7899,-12.572,-13.5907,-4.64532,9.85662,6.54116
0.227,-120.642,-219.86,-1696.7,-2.94613,31.1705,-9.76169,-11.0682,-7.84532,-12.8168,-4.30566,9.37098,6.53687
0.228,-109.858,-234.082,-1704.87,-5.51144,34.8111,-10.6779,-10.4993,-3.80694,-12.2673,-3.97868,8.90379,6.52322
0.229,-93.6646,-242.864,-1713.2,-7.76307,34.4222,-11.0139,-10.122,-0.640252,-11.8158,-3.67212,8.45537,6.49673
0.23,-73.7188,-244.626,-1722.31,-9.34325,30.3217,-10.4579,-9.99506,1.5809,-11.3461,-3.39206,8.02509,6.4557
0.231,-52.1766,-238.866,-1732.61,-9.94746,23.3388,-9.00409,-10.1833,2.90777,-10.7809,-3.14215,7.61145,6.40039
0.232,-31.454,-226.141,-1744.25,-9.54509,14.612,-6.9273,-10.734,3.50016,-10.0961,-2.92309,7.21209,6.33266
0.233,-13.8529,-207.952,-1757.04,-8.40426,5.3426,-4.61581,-11.6543,3.58729,-9.31777,-2.73266,6.82354,6.25521
0.234,-1.20791,-186.504,-1770.53,-6.85826,-3.3841,-2.4125,-12.8978,3.42159,-8.50425,-2.56635,6.44124,6.17069
0.235,5.28929,-164.326,-1784.05,-5.10211,-10.5797,-0.565854,-14.3655,3.23817,-7.72744,-2.41838,6.05972,6.08102
0.236,5.09151,-143.87,-1796.93,-3.18548,-15.2651,0.747318,-15.9198,3.22497,-7.05939,-2.28263,5.67299,5.987
0.237,-1.7412,-127.198,-1808.59,-1.13514,-16.6132,1.41355,-17.4086,3.50401,-6.56509,-2.15337,5.27461,5.88859
0.238,-14.5163,-115.768,-1818.66,0.934347,-14.3271,1.41377,-18.6918,4.12287,-6.29512,-2.02564,4.85762,5.78569
0.239,-31.8689,-110.249,-1826.97,2.85667,-8.86461,0.846333,-19.6654,5.05673,-6.27509,-1.89561,4.41467,5.67891
0.24,-51.8319,-110.396,-1833.56,4.50684,-1.24809,-0.101721,-20.2754,6.2212,-6.494,-1.7611,3.9386,5.56989
0.241,-72.0521,-115.083,-1838.68,5.77342,7.29989,-1.20742,-20.5204,7.4939,-6.89655,-1.62227,3.42305,5.46106
0.242,-90.0667,-122.536,-1842.71,6.46214,15.4994,-2.23338,-20.4418,8.74055,-7.38653,-1.48222,2.86299,5.3551
0.243,-103.586,-130.664,-1846.11,6.2824,21.9653,-2.93248,-20.1055,9.84021,-7.84552,-1.34743,2.25533,5.25438
0.244,-110.8,-137.386,-1849.37,4.98377,25.3323,-3.09803,-19.5826,10.7051,-8.1631,-1.22778,1.59971,5.16032
0.245,-110.685,-140.899,-1852.81,2.55079,24.6562,-2.64138,-18.9332,11.2922,-8.26656,-1.13575,0.898901,5.07347
0.246,-103.175,-139.922,-1856.55,-0.75787,19.8173,-1.61394,-18.1989,11.6057,-8.13718,-1.085,0.158656,4.99391
0.247,-89.1073,-133.885,-1860.46,-4.55447,11.6305,-0.165675,-17.4011,11.6906,-7.80672,-1.08847,-0.613094,4.92152
0.248,-70.0133,-123.001,-1864.17,-8.43347,1.56138,1.50279,-16.546,11.6199,-7.33884,-1.15635,-1.40685,4.85594
0.249,-47.8998,-108.199,-1867.22,-11.9213,-8.70277,3.16076,-15.6315,11.4789,-6.80677,-1.2936,-2.21184,4.7966
0.25,-25.1112,-90.9384,-1869.36,-14.407,-17.4818,4.5393,-14.6549,11.35,-6.27744,-1.49804,-3.0162,4.74274
0.251,-4.18254,-72.9777,-1870.67,-15.2712,-23.2511,5.32159,-13.6201,11.3011,-5.80568,-1.75948,-3.80754,4.69336
0.252,12.425,-56.1264,-1871.51,-14.1795,-24.9528,5.17485,-12.5431,11.3788,-5.43346,-2.0602,-4.57401,4.64744
0.253,22.7061,-41.954,-1872.28,-11.2516,-22.3298,3.85949,-11.4542,11.6068,-5.18765,-2.37632,-5.30537,4.60423
0.254,25.4721,-31.4862,-1873.25,-6.95385,-16.0096,1.37099,-10.3952,11.9872,-5.07634,-2.68003,-5.99368,4.56338
0.255,20.536,-25.0085,-1874.45,-1.8655,-7.20462,-2.03214,-9.41194,12.5035,-5.09025,-2.94269,-6.63341,4.52491
0.256,8.69403,-22.0759,-1875.83,3.46742,2.74652,-5.93268,-8.54615,13.1254,-5.20995,-3.13848,-7.22103,4.489
0.257,-8.41121,-21.6887,-1877.37,8.52136,12.5727,-9.81794,-7.82791,13.8152,-5.41197,-3.24779,-7.75466,4.45569
0.258,-28.514,-22.5261,-1879.13,12.7285,20.9992,-13.0784,-7.27102,14.5327,-5.66891,-3.25955,-8.23358,4.42463
0.259,-49.0622,-23.177,-1881.19,15.5261,26.7899,-15.119,-6.87044,15.2391,-5.94696,-3.17226,-8.65763,4.39497
0.26,-67.6054,-22.362,-1883.55,16.5318,29.0172,-15.5853,-6.60279,15.8974,-6.20794,-2.99349,-9.02662,4.3652
0.261,-82.0834,-19.1291,-1886.04,15.6531,27.328,-14.4958,-6.43129,16.4733,-6.41823,-2.73845,-9.33986,4.33315
0.262,-90.958,-12.9822,-1888.4,13.0666,22.039,-12.1921,-6.31485,16.9371,-6.55918,-2.42753,-9.59601,4.29634
0.263,-93.2915,-3.93708,-1890.27,9.18206,14.0371,-9.18548,-6.21805,17.2666,-6.63101,-2.08354,-9.79302,4.25276
0.264,-88.8734,7.48539,-1891.36,4.5697,4.49925,-5.98794,-6.11831,17.4503,-6.64865,-1.72867,-9.92846,4.20169
0.265,-78.3415,20.3388,-1891.51,-0.186461,-5.39179,-2.99714,-6.00882,17.489,-6.63508,-1.38187,-9.99994,4.14402
0.266,-63.152,33.4131,-1890.76,-4.56406,-14.4973,-0.479765,-5.89819,17.3951,-6.61606,-1.057,-10.0054,4.08187
0.267,-45.3364,45.4569,-1889.26,-8.08032,-21.627,1.38086,-5.80776,17.1907,-6.61592,-0.762408,-9.9437,4.01764
0.268,-27.1332,55.4226,-1887.21,-10.335,-25.6346,2.45287,-5.76669,16.9053,-6.65241,-0.501631,-9.81436,3.95309
0.269,-10.6413,62.6799,-1884.77,-11.1071,-25.768,2.67829,-5.80526,16.5746,-6.7325,-0.274739,-9.61804,3.88927
0.27,2.4234,67.1431,-1881.98,-10.3852,-21.9959,2.10404,-5.9477,16.2391,-6.85171,-0.0796189,-9.35641,3.82679
0.271,10.8791,69.2812,-1878.84,-8.36532,-15.0648,0.869155,-6.20637,15.9416,-6.99706,0.0867959,-9.0326,3.76613
0.272,14.1654,70.0101,-1875.23,-5.40553,-6.21987,-0.834275,-6.57864,15.7251,-7.15146,0.227337,-8.65153,3.7077
0.273,12.353,70.5023,-1871.1,-1.88657,3.19593,-2.78757,-7.04686,15.6272,-7.29756,0.343748,-8.2202,3.65183
0.274,6.07378,71.9598,-1866.41,1.88814,11.8992,-4.73933,-7.58108,15.6768,-7.42139,0.436372,-7.74774,3.59886
0.275,-3.58807,75.3945,-1861.23,5.64789,18.6266,-6.38651,-8.14408,15.8905,-7.51615,0.504115,-7.24508,3.54912
0.276,-15.2044,81.4496,-1855.65,9.05133,22.2993,-7.40613,-8.69767,16.2725,-7.58518,0.544531,-6.72417,3.50303
0.277,-27.1372,90.2882,-1849.75,11.6805,22.4099,-7.55176,-9.20852,16.8154,-7.64157,0.554256,-6.19683,3.461
0.278,-37.7509,101.556,-1843.45,13.2277,19.2423,-6.75831,-9.65185,17.5025,-7.70347,0.529785,-5.67382,3.42324
0.279,-45.682,114.426,-1836.54,13.7153,13.7434,-5.19695,-10.0121,18.3099,-7.78756,0.468164,-5.1644,3.38961
0.28,-50.063,127.735,-1828.64,13.4446,7.17618,-3.2221,-10.2812,19.2087,-7.9039,0.367339,-4.67609,3.35951
0.281,-50.6028,140.198,-1819.41,12.6904,0.789936,-1.23295,-10.4563,20.1672,-8.05348,0.226348,-4.21445,3.3318
0.282,-47.5213,150.661,-1808.65,11.5106,-4.35298,0.43177,-10.538,21.1539,-8.22802,0.0456224,-3.78285,3.30484
0.283,-41.4114,158.315,-1796.43,9.87026,-7.55934,1.55422,-10.5293,22.1409,-8.41151,-0.17249,-3.38253,3.27706
0.284,-33.1027,162.824,-1783.01,7.86574,-8.73338,2.09301,-10.4367,23.1058,-8.58371,-0.423262,-3.01287,3.24759
0.285,-23.544,164.383,-1768.76,5.74225,-8.31144,2.16343,-10.2716,24.033,-8.7246,-0.699622,-2.67161,3.21628
0.286,-13.6942,163.691,-1754.02,3.73537,-6.88699,1.93252,-10.0521,24.9122,-8.81851,-0.992792,-2.35505,3.18327
0.287,-4.45189,161.828,-1739.03,1.97176,-4.93235,1.53787,-9.80388,25.737,-8.85686,-1.29313,-2.05846,3.14875
0.288,3.3894,160.015,-1723.96,0.482706,-2.7561,1.0713,-9.5593,26.5024,-8.83863,-1.59076,-1.77669,3.113
0.289,9.22313,159.373,-1708.93,-0.752632,-0.547658,0.587512,-9.35325,27.2031,-8.76851,-1.87574,-1.50475,3.07632
0.29,12.7361,160.748,-1694.04,-1.77017,1.57134,0.114918,-9.21718,27.8328,-8.6551,-2.13832,-1.23824,3.03876
0.291,13.9599,164.632,-1679.39,-2.5899,3.49389,-0.33272,-9.17283,28.3837,-8.51133,-2.36942,-0.973507,2.99991
0.292,13.2247,171.138,-1665.03,-3.1905,5.07656,-0.744797,-9.22787,28.8479,-8.35501,-2.56114,-0.707771,2.95895
0.293,11.0458,179.999,-1650.91,-3.48934,6.09374,-1.10292,-9.37389,29.2188,-8.20514,-2.70706,-0.439118,2.91495
0.294,7.99949,190.575,-1636.9,-3.3651,6.27392,-1.38352,-9.58669,29.4924,-8.0753,-2.80237,-0.1665,2.86718
0.295,4.62301,201.94,-1622.74,-2.76128,5.49565,-1.58709,-9.82896,29.6681,-7.96908,-2.84408,0.110381,2.81534
0.296,1.36405,213.038,-1608.16,-1.76297,3.9298,-1.75631,-10.0553,29.7485,-7.88098,-2.83139,0.391251,2.75986
0.297,-1.40525,222.873,-1592.93,-0.537698,1.91151,-1.94545,-10.2192,29.7402,-7.80158,-2.76581,0.675422,2.70204
0.298,-3.3487,230.651,-1576.93,0.751281,-0.243057,-2.17763,-10.2801,29.6538,-7.72214,-2.65089,0.961928,2.64383
0.299,-4.15453,235.866,-1560.1,1.95324,-2.2633,-2.4274,-10.2088,29.5042,-7.63348,-2.492,1.2495,2.58741
0.3,-3.56999,238.367,-1542.4,2.89993,-3.87428,-2.6152,-9.98936,29.3101,-7.52214,-2.29589,1.5364,2.53473
0.301,-1.47765,238.386,-1523.83,3.41981,-4.81173,-2.63082,-9.61871,29.0931,-7.37261,-2.07014,1.82041,2.48722
0.302,2.03516,236.492,-1504.36,3.44214,-4.97013,-2.4157,-9.10671,28.8765,-7.1769,-1.82235,2.09907,2.44549
0.303,6.68915,233.479,-1484.01,3.06862,-4.50404,-2.02042,-8.47594,28.6851,-6.94072,-1.55968,2.37007,2.40929
0.304,12.1072,230.24,-1462.88,2.488,-3.69906,-1.55227,-7.76012,28.5431,-6.67952,-1.28858,2.63142,2.37769
0.305,17.913,227.652,-1441.21,1.85754,-2.79522,-1.09804,-6.99965,28.4721,-6.40974,-1.01477,2.88137,2.34913
0.306,23.7719,226.449,-1419.33,1.27359,-1.94229,-0.705964,-6.23534,28.4871,-6.14452,-0.743375,3.11835,2.32141
0.307,29.3711,227.098,-1397.52,0.785992,-1.22033,-0.396372,-5.50299,28.5938,-5.89433,-0.479039,3.34099,2.29188
0.308,34.376,229.715,-1376.02,0.411935,-0.659746,-0.171114,-4.82982,28.7878,-5.66599,-0.226026,3.5484,2.25808
0.309,38.4029,234.088,-1354.95,0.147756,-0.258778,-0.0212014,-4.23221,29.056,-5.45819,0.0117744,3.74045,2.21858
0.31,41.0411,239.758,-1334.31,-0.0217481,0.00261249,0.0675193,-3.71418,29.3785,-5.2611,0.231047,3.91772,2.1732
0.311,41.947,246.111,-1313.89,-0.116602,0.152588,0.11048,-3.26742,29.7323,-5.064,0.429237,4.08112,2.12262
0.312,40.9829,252.48,-1293.37,-0.157217,0.220624,0.122011,-2.8743,30.0944,-4.86221,0.604543,4.23154,2.06804
0.313,38.3066,258.25,-1272.36,-0.16179,0.233437,0.114098,-2.51298,30.4457,-4.65661,0.755735,4.36983,2.01081
0.314,34.3393,262.923,-1250.53,-0.14508,0.212973,0.0959504,-2.16292,30.7724,-4.45045,0.881914,4.49694,1.95234
0.315,29.6379,266.114,-1227.69,-0.118105,0.175815,0.0740847,-1.80891,31.0671,-4.24838,0.982343,4.61401,1.89392
0.316,24.7776,267.541,-1203.84,-0.0884269,0.13349,0.0526901,-1.44344,31.3271,-4.05526,1.05639,4.72249,1.83669
0.317,20.3189,267.094,-1179.07,-0.060718,0.0932394,0.0341188,-1.06725,31.5546,-3.87263,1.10355,4.82407,1.78164
0.318,16.829,264.912,-1153.56,-0.0374419,0.058981,0.0193853,-0.687781,31.7553,-3.69591,1.12357,4.92053,1.72976
0.319,14.8705,261.392,-1127.48,-0.0195055,0.032252,0.00861316,-0.315352,31.9376,-3.51565,1.11689,5.01356,1.68196
0.32,14.9408,257.123,-1100.92,-0.00682438,0.013039,0.00139763,0.0413679,32.1106,-3.32122,1.08503,5.10484,1.6386
0.321,17.3894,252.783,-1073.94,0.0012333,0.000437803,-0.00292287,0.37858,32.2831,-3.10491,1.03093,5.19622,1.59904
0.322,22.3289,249.011,-1046.65,0.00552517,-0.0068595,-0.00508028,0.698387,32.4624,-2.8652,0.958761,5.28976,1.56169
0.323,29.5451,246.274,-1019.3,0.00692496,-0.0102374,-0.00576102,1.00813,32.6545,-2.60822,0.873385,5.38766,1.52444
0.324,38.456,244.751,-992.258,0.00620552,-0.0109592,-0.00554417,1.31904,32.8633,-2.34661,0.779731,5.49217,1.48536
0.325,48.1906,244.333,-965.87,0.00399471,-0.0100678,-0.00487746,1.6446,33.0898,-2.09618,0.682345,5.60547,1.44305
0.326,57.7663,244.693,-940.271,0.000785399,-0.00835543,-0.00407711,1.9987,33.331,-1.87115,0.585035,5.72945,1.39688
0.327,66.2565,245.389,-915.321,-0.00301597,-0.00637524,-0.00334044,2.3939,33.5801,-1.67989,0.490427,5.86561,1.34694
0.328,72.877,245.925,-890.705,-0.00701504,-0.00447725,-0.00276314,2.84004,33.8259,-1.52351,0.399772,6.01488,1.29388
0.329,77.002,245.812,-866.125,-0.0107405,-0.00285284,-0.00235637,3.34327,34.0546,-1.3978,0.313235,6.17751,1.23845
0.33,78.1605,244.625,-841.467,-0.0135508,-0.0015793,-0.00206086,3.90515,34.2506,-1.2959,0.230494,6.353,1.18119
0.331,76.0727,242.071,-816.841,-0.0145505,-0.000659068,-0.00175771,4.52207,34.3993,-1.20891,0.151301,6.54012,1.12228
0.332,70.7406,238.028,-792.505,-0.0125311,-5.11592e-05,-0.00127716,5.185,34.4888,-1.12482,0.0758038,6.73713,1.06171
0.333,62.538,232.59,-768.707,-0.00596215,0.000305564,-0.000408189,5.87968,34.5123,-1.02882,0.00461841,6.9422,0.999419
0.334,52.2153,226.074,-745.538,0.00694075,0.00047661,0.001087,6.58728,34.4682,-0.906448,-0.0612094,7.1536,0.935408
0.335,40.7939,218.964,-722.86,0.0280309,0.000522226,0.00344855,7.28593,34.3597,-0.747603,-0.120116,7.36957,0.869997
0.336,29.4045,211.797,-700.388,0.0588889,0.000492429,0.00687902,7.95341,34.1937,-0.548656,-0.16987,7.58833,0.804056
0.337,19.1348,205.056,-677.832,0.100282,0.000425255,0.0114825,8.57039,33.9801,-0.311803,-0.207733,7.80823,0.738961
0.338,10.9047,199.092,-655.009,0.151389,0.000347029,0.0171785,9.12372,33.7302,-0.0426774,-0.231094,8.02783,0.676065
0.339,5.36896,194.113,-631.889,0.208794,0.000273697,0.0235892,9.60852,33.4565,0.251886,-0.238184,8.24572,0.616013
0.34,2.87135,190.202,-608.59,0.265256,0.000212566,0.0299031,10.0287,33.1713,0.564759,-0.228473,8.4605,0.55841
0.341,3.46617,187.349,-585.321,0.308385,0.000164028,0.0347269,10.3955,32.8856,0.887981,-0.202706,8.67091,0.501884
0.342,6.97151,185.471,-562.298,0.319398,0.000123059,0.0359462,10.725,32.6086,1.2114,-0.162738,8.87618,0.444372
0.343,12.9834,184.391,-539.677,0.272286,8.04907e-05,0.0306327,11.0336,32.3474,1.52139,-0.111343,9.07605,0.383446
0.344,20.8303,183.799,-517.556,0.13386,2.41294e-05,0.0150502,11.3343,32.1079,1.80067,-0.0519197,9.27063,0.316686
0.345,29.5562,183.233,-496.031,-0.134671,-6.00371e-05,-0.0151679,11.6336,31.8948,2.0314,0.0119968,9.46026,0.24201
0.346,38.0506,182.136,-475.247,-0.5738,-0.000186274,-0.0645795,11.9291,31.7117,2.20236,0.0772363,9.6456,0.157811
0.347,45.2932,179.977,-455.359,-1.21858,-0.000366842,-0.13713,12.2099,31.5591,2.31537,0.141215,9.82784,0.0628145
0.348,50.551,176.394,-436.43,-2.08734,-0.000608724,-0.234883,12.4576,31.4331,2.38408,0.20204,10.0089,-0.0439212
0.349,53.4265,171.299,-418.38,-3.1655,-0.000909078,-0.356198,12.6487,31.3243,2.42548,0.258896,10.1909,-0.162396
0.35,53.7987,164.899,-401.033,-4.38431,-0.00124929,-0.493339,12.7565,31.219,2.45202,0.312603,10.3758,-0.290723
0.351,51.7583,157.636,-384.19,-5.59499,-0.00158777,-0.629567,12.7535,31.1001,2.47093,0.365886,10.5639,-0.424482
0.352,47.5723,150.089,-367.663,-6.54049,-0.00185207,-0.735957,12.6151,30.9498,2.48888,0.423049,10.7541,-0.55682
0.353,41.6603,142.87,-351.292,-6.90715,-0.00195358,-0.777213,12.324,30.7506,2.51608,0.489124,10.9436,-0.6793
0.354,34.5649,136.547,-334.982,-6.5405,-0.00184855,-0.735955,11.8742,30.487,2.5668,0.56877,11.1287,-0.783481
0.355,26.9161,131.577,-318.714,-5.595,-0.00158052,-0.629564,11.2761,30.1465,2.65878,0.665153,11.3057,-0.86369
